DataDate,PM10,PM2.5,PM2_5_P,PM10_P,Temp_P,Hum_P
2023-09-13 06:00:00,35.80737,18.37894,22.05,31.0,19.5,99.87
2023-09-13 06:01:00,35.9917,18.55623,22.1,31.0,19.5,99.55
2023-09-13 06:02:00,36.06372,18.71861,22.07,31.0,19.5,99.72
2023-09-13 06:03:00,36.02295,18.87414,22.06,31.0,19.5,99.82
2023-09-13 06:04:00,36.0374,18.87414,24.9,36.0,19.5,99.24
2023-09-13 06:05:00,36.39217,18.9648,22.75,32.0,19.5,99.8
2023-09-13 06:06:00,37.19696,19.27328,21.45,30.0,19.5,99.27
2023-09-13 06:07:00,38.11877,19.41589,20.07,29.0,19.5,99.3
2023-09-13 06:08:00,38.02486,19.44385,22.81,32.0,19.5,99.42
2023-09-13 06:09:00,38.2217,19.64992,22.76,32.0,19.5,99.73
2023-09-13 06:10:00,38.43911,19.69291,24.84,36.0,19.5,99.68
2023-09-13 06:11:00,39.53587,19.89754,22.81,32.0,19.5,99.4
2023-09-13 06:12:00,39.7512,20.13438,22.16,31.0,19.5,99.16
2023-09-13 06:13:00,39.95402,20.39943,26.31,38.0,19.4,99.12
2023-09-13 06:14:00,39.93746,20.71162,24.85,36.0,19.4,99.69
2023-09-13 06:15:00,39.99367,21.05471,28.35,41.0,19.5,99.26
2023-09-13 06:16:00,40.71785,21.50687,31.14,46.0,19.4,99.14
2023-09-13 06:17:00,40.89095,21.66607,29.72,44.0,19.5,99.35
2023-09-13 06:18:00,41.18657,21.89859,32.47,48.0,19.5,99.43
2023-09-13 06:19:00,41.23657,21.90838,29.69,44.0,19.4,99.62
2023-09-13 06:20:00,41.08297,22.02142,29.67,44.0,19.5,99.68
2023-09-13 06:21:00,41.00275,22.25496,28.29,42.0,19.4,99.75
2023-09-13 06:22:00,40.6379,22.2941,26.21,38.0,19.5,99.75
2023-09-13 06:25:00,39.86965,22.45426,23.825,34.5,19.5,99.54
2023-09-13 06:26:00,40.00208,22.46374,22.11,31.0,19.5,99.48
2023-09-13 06:27:00,40.53273,22.50183,21.39,30.0,19.5,99.68
2023-09-13 06:28:00,40.19289,22.4996,20.73,29.0,19.5,99.49
2023-09-13 06:29:00,39.58049,22.48943,20.69,29.0,19.5,99.75
2023-09-13 06:30:00,39.58602,22.49455,20.09,28.0,19.5,99.12
2023-09-13 06:31:00,39.72095,22.48253,25.54,37.0,19.5,99.62
2023-09-13 06:32:00,40.17535,22.44949,26.3,38.0,19.5,99.16
2023-09-13 06:33:00,40.26624,22.44288,25.5,37.0,19.5,99.86
2023-09-13 06:34:00,40.38566,22.48254,24.15,35.0,19.5,99.68
2023-09-13 06:35:00,40.62451,22.56187,24.81,36.0,19.5,99.87
2023-09-13 06:36:00,40.66866,22.56917,24.17,36.0,19.5,99.55
2023-09-13 06:37:00,40.67749,22.57063,25.51,37.0,19.6,99.72
2023-09-13 06:38:00,40.67749,22.57063,24.12,35.0,19.6,99.82
2023-09-13 06:39:00,40.39494,22.61333,22.82,32.0,19.6,99.24
2023-09-13 06:40:00,40.26054,22.63467,21.35,30.0,19.7,99.8
2023-09-13 06:41:00,39.49516,22.64654,22.1,31.0,19.7,99.4
2023-09-13 06:42:00,39.32698,22.6641,22.8,32.0,19.7,99.3
2023-09-13 06:43:00,39.27734,22.74455,21.39,30.0,19.8,99.42
2023-09-13 06:44:00,39.31645,22.7582,22.72,32.0,19.8,99.73
2023-09-13 06:45:00,39.55286,22.81529,22.73,32.0,19.8,99.68
2023-09-13 06:46:00,39.43477,22.76799,24.88,36.0,19.8,99.19
2023-09-13 06:47:00,39.86312,22.71067,22.07,31.0,19.9,99.39
2023-09-13 06:48:00,40.05719,22.73709,24.11,35.0,19.9,99.62
2023-09-13 06:50:00,40.17533,22.82586,22.395,31.5,19.9,99.56
2023-09-13 06:51:00,40.36072,22.91403,23.48,34.0,20.0,99.14
2023-09-13 06:52:00,40.36072,22.91403,24.8,36.0,20.0,99.52
2023-09-13 06:54:00,41.14099,22.9117,25.885,37.5,20.0,99.195
2023-09-13 06:56:00,41.14974,23.15809,26.21,38.0,20.1,99.27
2023-09-13 06:57:00,41.49878,23.32305,24.09,35.0,20.1,99.6
2023-09-13 06:58:00,41.70579,23.28725,24.76,36.0,20.1,99.75
2023-09-13 06:59:00,41.13149,23.39318,22.72,32.0,20.2,99.47
2023-09-13 07:01:00,40.31236,23.35651,23.365,33.5,20.25,99.705
2023-09-13 07:02:00,40.54085,23.30074,22.74,32.0,20.3,99.23
2023-09-13 07:03:00,40.92139,23.26054,24.75,36.0,20.4,99.56
2023-09-13 07:04:00,41.0271,23.35317,24.04,35.0,20.4,99.67
2023-09-13 07:05:00,41.15552,23.45989,24.05,35.0,20.5,99.52
2023-09-13 07:06:00,41.25232,23.46387,23.37,34.0,20.5,99.46
2023-09-13 07:07:00,41.59546,23.44015,23.41,36.0,20.5,99.23
2023-09-13 07:08:00,41.63127,23.29002,23.31,34.0,20.6,99.76
2023-09-13 07:09:00,41.32381,23.16473,21.33,31.0,20.6,99.19
2023-09-13 07:10:00,41.36792,23.16473,20.63,29.0,20.7,99.16
2023-09-13 07:11:00,41.16162,23.08901,21.31,30.0,20.7,99.25
2023-09-13 07:12:00,41.31274,23.01552,21.9,31.0,20.8,99.84
2023-09-13 07:13:00,41.46387,22.94203,21.92,31.0,20.8,99.67
2023-09-13 07:14:00,41.46387,22.94203,20.51,29.0,20.9,99.82
2023-09-13 07:15:00,41.27586,22.95074,22.58,33.0,20.9,99.8
2023-09-13 07:16:00,41.70485,22.76999,23.32,34.0,21.0,99.4
2023-09-13 07:17:00,41.09326,22.87301,23.34,34.0,21.0,99.3
2023-09-13 07:18:00,42.02765,22.81258,22.63,32.0,21.0,99.42
2023-09-13 07:19:00,42.50079,22.74631,22.57,32.0,21.1,99.73
2023-09-13 07:21:00,42.28259,22.70304,21.895,31.0,21.2,99.54
2023-09-13 07:22:00,42.28259,22.70304,21.17,30.0,21.3,99.7
2023-09-13 07:23:00,42.17261,22.6106,21.21,30.0,21.3,99.43
2023-09-13 07:25:00,41.33276,22.59622,20.495,29.0,21.5,99.435
2023-09-13 07:26:00,41.35974,22.59588,19.84,28.0,21.6,99.14
2023-09-13 07:27:00,41.56842,22.48926,17.02,23.0,21.6,99.52
2023-09-13 07:28:00,41.64117,22.34608,17.71,24.0,21.7,99.43
2023-09-13 07:29:00,40.48484,22.07483,16.29,22.0,21.8,99.62
2023-09-13 07:30:00,40.02147,21.89274,17.64,24.0,22.0,99.68
2023-09-13 07:32:00,39.47713,21.65269,16.995,23.0,22.15,99.255
2023-09-13 07:33:00,39.5401,21.45909,17.64,24.0,22.4,99.32
2023-09-13 07:35:00,38.61444,21.11633,18.3,25.5,22.55,99.41
2023-09-13 07:36:00,38.38208,21.10048,16.93,23.0,22.7,99.24
2023-09-13 07:37:00,38.38845,21.10048,17.6,24.0,22.7,99.36
2023-09-13 07:38:00,37.12024,20.86377,18.34,26.0,22.6,99.14
2023-09-13 07:40:00,36.84875,20.75299,15.855,21.5,22.75,99.46
2023-09-13 07:41:00,36.57703,20.56671,16.23,22.0,22.9,99.13
2023-09-13 07:42:00,36.10775,20.11455,16.82,23.0,22.9,99.82
2023-09-13 07:43:00,35.48381,19.7576,16.86,23.0,23.0,99.46
2023-09-13 07:45:00,35.28483,19.60816,16.88,23.0,23.1,99.25
2023-09-13 07:46:00,35.22192,19.43628,16.515,22.5,23.3,99.24
2023-09-13 07:48:00,35.22192,19.42941,18.14,26.0,23.2,100.0
2023-09-13 07:49:00,35.42875,19.35124,17.165,23.5,23.25,99.53
2023-09-13 07:50:00,35.34706,19.14201,16.79,23.0,23.4,99.62
2023-09-13 07:51:00,34.67509,18.81708,16.73,23.0,23.4,100.0
2023-09-13 07:52:00,34.49634,18.59098,16.84,23.0,23.4,99.27
2023-09-13 07:53:00,34.49634,18.59098,16.83,23.0,23.5,99.29
2023-09-13 07:54:00,34.29858,18.42545,16.07,22.0,23.6,99.63
2023-09-13 07:56:00,32.61084,18.07018,17.49,24.0,23.7,99.33
2023-09-13 07:57:00,32.61084,18.07018,17.74,25.0,23.65,100.0
2023-09-13 07:59:00,32.14445,17.7631,16.355,22.5,23.8,99.875
2023-09-13 08:01:00,32.02956,17.66518,14.61,20.0,23.8,100.0
2023-09-13 08:02:00,31.98962,17.64651,13.92,19.0,23.8,100.0
2023-09-13 08:03:00,31.42554,17.56082,14.6,20.0,23.9,100.0
2023-09-13 08:04:00,31.19366,17.357,15.28,21.0,24.0,100.0
2023-09-13 08:05:00,30.61129,17.24532,16.66,23.0,24.0,100.0
2023-09-13 08:06:00,29.68752,16.97611,15.27,21.0,24.1,100.0
2023-09-13 08:07:00,29.44305,16.70465,15.43,21.0,24.0,99.0
2023-09-13 08:08:00,29.45711,16.67723,16.66,23.0,24.0,100.0
2023-09-13 08:09:00,29.56889,16.59562,15.28,21.0,24.0,100.0
2023-09-13 08:10:00,29.53514,16.46959,14.74,20.0,24.0,99.0
2023-09-13 08:11:00,29.52222,16.33463,14.06,19.0,23.9,99.0
2023-09-13 08:12:00,29.52222,16.33463,16.66,23.0,24.0,100.0
2023-09-13 08:13:00,29.5636,16.29342,17.35,25.0,24.0,100.0
2023-09-13 08:14:00,29.50816,16.2648,16.81,23.0,24.0,99.0
2023-09-13 08:15:00,29.06753,16.30886,16.12,22.0,24.0,99.0
2023-09-13 08:16:00,29.14563,16.14265,14.74,20.0,24.0,99.0
2023-09-13 08:17:00,29.08927,16.1937,15.44,21.0,23.9,99.0
2023-09-13 08:18:00,28.94655,16.21545,14.75,20.0,23.9,99.0
2023-09-13 08:19:00,28.9635,16.21545,13.38,18.0,23.8,99.0
2023-09-13 08:20:00,28.7771,16.05923,14.07,19.0,23.8,99.0
2023-09-13 08:21:00,28.34875,15.99748,13.37,18.0,23.9,99.0
2023-09-13 08:22:00,28.26855,15.9624,13.38,18.0,23.8,99.0
2023-09-13 08:23:00,28.35938,15.86604,14.76,20.0,23.8,99.0
2023-09-13 08:24:00,28.90226,15.80229,14.06,19.0,23.9,99.0
2023-09-13 08:25:00,28.95032,15.67211,13.38,18.0,23.8,99.0
2023-09-13 08:26:00,28.65714,15.59853,14.76,20.0,23.8,99.0
2023-09-13 08:27:00,28.52979,15.49142,13.38,18.0,23.8,99.0
2023-09-13 08:28:00,28.29329,15.45988,14.07,19.0,23.8,99.0
2023-09-13 08:29:00,28.28955,15.46091,13.37,18.0,23.9,99.0
2023-09-13 08:30:00,28.28955,15.46091,14.05,19.0,24.0,99.0
2023-09-13 08:31:00,28.28955,15.46091,14.05,19.0,24.0,99.0
2023-09-13 08:32:00,28.2867,15.46091,16.12,22.0,24.0,99.0
2023-09-13 08:33:00,28.17387,15.41008,14.2,19.0,24.0,98.0
2023-09-13 08:34:00,27.97638,15.28502,14.22,19.0,23.8,98.0
2023-09-13 08:35:00,27.7019,15.14488,14.75,20.0,23.9,99.0
2023-09-13 08:36:00,27.55762,15.06632,14.06,19.0,23.9,99.0
2023-09-13 08:37:00,26.63855,15.06365,16.13,22.0,23.9,99.0
2023-09-13 08:38:00,26.48474,15.0342,14.06,19.0,23.9,99.0
2023-09-13 08:39:00,26.48474,15.0342,14.74,20.0,24.0,99.0
2023-09-13 08:40:00,26.35691,15.03643,14.74,20.0,24.0,99.0
2023-09-13 08:41:00,26.7207,15.00913,14.05,19.0,24.0,99.0
2023-09-13 08:42:00,26.66229,14.96664,14.74,20.0,24.0,99.0
2023-09-13 08:43:00,26.28752,14.89563,14.05,19.0,24.0,99.0
2023-09-13 08:44:00,26.02724,14.78797,15.59,21.0,23.9,98.0
2023-09-13 08:45:00,26.03497,14.79885,15.6,21.0,23.8,98.0
2023-09-13 08:46:00,26.38529,14.81179,14.75,20.0,23.9,99.0
2023-09-13 08:47:00,26.60374,14.77313,15.44,22.0,23.9,99.0
2023-09-13 08:48:00,26.22433,14.77195,15.43,21.0,24.0,99.0
2023-09-13 08:49:00,26.14565,14.76723,16.12,22.0,24.0,99.0
2023-09-13 08:50:00,26.65714,14.78025,16.12,22.0,24.0,99.0
2023-09-13 08:51:00,26.72852,14.78025,15.43,21.0,24.0,99.0
2023-09-13 08:52:00,26.64901,14.79948,16.81,23.0,24.0,99.0
2023-09-13 08:53:00,26.5072,14.85932,16.96,23.0,24.0,98.0
2023-09-13 08:54:00,26.55664,14.8807,16.27,22.0,24.0,98.0
2023-09-13 08:55:00,26.73582,14.88225,16.97,24.0,23.9,98.0
2023-09-13 08:56:00,27.63171,14.88999,16.97,23.0,23.9,98.0
2023-09-13 08:57:00,27.63171,14.88999,16.97,23.0,23.9,98.0
2023-09-13 08:58:00,27.59078,14.88589,18.53,26.0,23.7,97.0
2023-09-13 08:59:00,27.67045,14.94616,18.39,26.0,23.6,98.0
2023-09-13 09:00:00,27.80035,15.12625,19.09,27.0,23.5,98.0
2023-09-13 09:02:00,27.97699,15.16351,20.37,29.0,23.1,99.0
2023-09-13 09:03:00,27.97079,15.16334,21.75,31.0,23.1,99.0
2023-09-13 09:04:00,28.41801,15.47797,20.23,29.0,23.0,100.0
2023-09-13 09:05:00,28.51624,15.5308,19.53,28.0,23.1,100.0
2023-09-13 09:06:00,28.51624,15.5308,21.6,31.0,23.1,100.0
2023-09-13 09:07:00,28.51624,15.5308,23.0,34.0,22.9,100.0
2023-09-13 09:08:00,28.76778,15.63726,23.7,36.0,22.8,100.0
2023-09-13 09:09:00,29.12077,15.73713,22.32,32.0,22.8,100.0
2023-09-13 09:10:00,29.93502,15.97952,23.69,35.0,22.9,100.0
2023-09-13 09:11:00,30.17782,16.11681,23.0,34.0,22.9,100.0
2023-09-13 09:12:00,30.38497,16.24067,22.31,32.0,22.9,100.0
2023-09-13 09:13:00,30.52616,16.58409,24.37,36.0,23.0,100.0
2023-09-13 09:14:00,30.54997,17.00115,24.37,36.0,23.0,100.0
2023-09-13 09:15:00,31.22681,17.03385,22.31,32.0,22.9,100.0
2023-09-13 09:16:00,31.23417,17.03385,24.38,36.0,22.9,100.0
2023-09-13 09:17:00,31.2489,17.03385,25.07,37.0,22.9,100.0
2023-09-13 09:18:00,31.784,17.17126,23.69,35.0,22.9,100.0
2023-09-13 09:19:00,33.04671,17.43691,25.07,37.0,22.9,100.0
2023-09-13 09:20:00,34.02897,17.87874,25.07,37.0,22.9,100.0
2023-09-13 09:21:00,34.12549,17.90089,25.76,38.0,22.9,100.0
2023-09-13 09:22:00,34.07076,18.08147,22.32,32.0,22.8,100.0
2023-09-13 09:23:00,34.05981,18.11759,24.38,36.0,22.9,100.0
2023-09-13 09:24:00,34.70349,18.20276,24.38,36.0,22.9,100.0
2023-09-13 09:25:00,34.87221,18.30887,24.38,36.0,22.9,100.0
2023-09-13 09:26:00,35.34399,18.57571,23.0,34.0,22.9,100.0
2023-09-13 09:27:00,35.34399,18.57571,25.06,37.0,23.0,100.0
2023-09-13 09:28:00,35.43477,18.66522,24.37,36.0,23.0,100.0
2023-09-13 09:29:00,36.51701,19.0613,25.06,37.0,23.0,100.0
2023-09-13 09:30:00,37.2403,19.23851,24.36,36.0,23.1,100.0
2023-09-13 09:31:00,37.39252,19.34279,25.19,37.0,23.2,99.0
2023-09-13 09:32:00,37.78398,19.83553,27.11,42.0,23.2,100.0
2023-09-13 09:33:00,39.55483,20.30591,25.89,38.0,23.1,99.0
2023-09-13 09:34:00,41.54704,20.6304,26.59,39.0,23.0,99.0
2023-09-13 09:35:00,42.2384,20.73612,25.06,37.0,23.0,100.0
2023-09-13 09:36:00,43.99074,21.1258,24.37,36.0,23.0,100.0
2023-09-13 09:37:00,44.58248,21.28368,25.74,39.0,23.1,100.0
2023-09-13 09:38:00,44.71981,21.33271,25.74,38.0,23.1,100.0
2023-09-13 09:39:00,44.7845,21.52788,26.43,39.0,23.1,100.0
2023-09-13 09:40:00,44.99707,21.77614,26.42,39.0,23.2,100.0
2023-09-13 09:41:00,45.34204,21.95875,26.42,39.0,23.2,100.0
2023-09-13 09:42:00,46.01723,22.13896,24.33,36.0,23.3,100.0
2023-09-13 09:43:00,46.69843,22.31917,25.86,38.0,23.3,99.0
2023-09-13 09:44:00,46.66785,22.55191,27.09,40.0,23.3,100.0
2023-09-13 09:45:00,46.82778,22.79041,27.24,40.0,23.3,99.0
2023-09-13 09:46:00,47.3254,22.993,26.57,39.0,23.2,99.0
2023-09-13 09:47:00,46.94922,23.27462,27.81,41.0,23.1,100.0
2023-09-13 09:48:00,47.53835,23.46092,25.75,38.0,23.0,100.0
2023-09-13 09:49:00,48.32219,23.60697,26.43,39.0,23.1,100.0
2023-09-13 09:50:00,49.05845,23.66141,25.06,37.0,23.0,100.0
2023-09-13 09:51:00,49.25073,23.87535,25.06,37.0,23.0,100.0
2023-09-13 09:52:00,49.33167,23.98267,24.38,36.0,22.9,100.0
2023-09-13 09:53:00,49.36713,23.97821,27.15,40.0,22.8,100.0
2023-09-13 09:54:00,49.276,23.994,24.53,36.0,22.7,99.18
2023-09-13 09:55:00,49.21104,23.94318,23.13,34.0,22.7,99.33
2023-09-13 09:56:00,48.98743,23.94008,23.1,34.0,22.7,99.52
2023-09-13 09:57:00,48.98743,23.94008,22.36,32.0,22.7,99.86
2023-09-13 09:58:00,48.98743,23.94008,25.22,37.0,22.7,99.19
2023-09-13 09:59:00,48.89319,23.93321,23.82,35.0,22.7,99.3
2023-09-13 10:00:00,48.89319,23.93184,23.78,35.0,22.7,99.57
2023-09-13 10:01:00,48.82422,23.93184,22.39,32.0,22.8,99.55
2023-09-13 10:02:00,48.92421,23.92838,22.37,32.0,22.9,99.59
2023-09-13 10:03:00,49.49316,23.91107,21.64,31.0,23.0,99.78
2023-09-13 10:04:00,49.49316,23.91107,18.27,26.0,23.1,99.22
2023-09-13 10:05:00,49.62101,23.86231,18.88,27.0,23.3,99.58
2023-09-13 10:06:00,49.87671,23.76479,18.12,26.0,23.3,100.0
2023-09-13 10:07:00,49.87671,23.76479,17.43,24.0,23.3,100.0
2023-09-13 10:08:00,49.91069,23.76479,14.69,20.0,23.2,100.0
2023-09-13 10:09:00,49.91748,23.76479,14.01,19.0,23.1,100.0
2023-09-13 10:10:00,49.91748,23.76479,15.38,21.0,23.2,100.0
2023-09-13 10:11:00,49.90875,23.76479,13.98,19.0,23.3,100.0
2023-09-13 10:12:00,49.86511,23.76479,12.62,17.0,23.2,100.0
2023-09-13 10:13:00,49.46814,23.37553,11.22,15.0,23.3,100.0
2023-09-13 10:14:00,47.71191,22.91502,11.91,15.0,23.3,100.0
2023-09-13 10:15:00,47.36021,22.82588,12.58,17.0,23.5,100.0
2023-09-13 10:16:00,46.55446,22.44812,11.35,14.0,23.5,99.0
2023-09-13 10:17:00,45.53357,22.02159,11.34,14.0,23.6,99.0
2023-09-13 10:18:00,45.04702,21.95926,9.78,12.0,23.8,100.0
2023-09-13 10:19:00,44.64233,21.6974,11.28,14.0,24.1,99.0
2023-09-13 10:20:00,44.6441,21.45333,10.56,13.0,24.3,99.0
2023-09-13 10:21:00,44.88892,21.33546,10.15,12.0,24.5,97.0
2023-09-13 10:22:00,44.88892,21.33546,10.13,12.0,24.7,97.0
2023-09-13 10:23:00,44.76294,21.25845,9.94,12.0,25.0,98.0
2023-09-13 10:24:00,44.33295,20.87156,9.36,11.0,25.3,97.0
2023-09-13 10:25:00,43.48574,20.45772,10.18,12.0,25.5,96.0
2023-09-13 10:27:00,41.83081,19.6504,8.485,9.5,25.9,95.5
2023-09-13 10:29:00,40.60577,19.0678,7.435,6.5,26.25,93.0
2023-09-13 10:30:00,38.04236,18.44677,7.03,5.0,26.0,89.0
2023-09-13 10:32:00,37.87695,18.40146,7.27,6.0,26.0,92.0
2023-09-13 10:33:00,37.87032,18.40146,9.165,9.0,25.8,91.0
2023-09-13 10:35:00,35.20125,17.8688,8.585,9.0,25.9,92.5
2023-09-13 10:36:00,34.36943,17.47917,10.23,11.0,25.6,91.0
2023-09-13 10:37:00,34.4001,17.43249,11.62,13.0,25.5,91.0
2023-09-13 10:39:00,33.84619,16.65896,11.125,12.5,24.85,92.5
2023-09-13 10:40:00,33.17668,16.38317,10.39,12.0,25.0,95.0
2023-09-13 10:41:00,31.67261,15.80871,11.23,13.0,25.0,94.0
2023-09-13 10:43:00,31.88535,15.28923,14.15,18.0,24.9,93.0
2023-09-13 10:44:00,31.99268,15.14915,17.69,23.5,24.55,95.0
2023-09-13 10:45:00,31.8138,15.12316,19.27,27.0,24.5,96.0
2023-09-13 10:46:00,31.64583,15.11017,22.03,31.0,24.5,96.0
2023-09-13 10:48:00,30.97481,14.89278,20.5,29.0,24.5,97.0
2023-09-13 10:49:00,29.58421,14.80104,21.18,30.0,24.6,97.0
2023-09-13 10:50:00,29.40131,14.75179,17.03,23.0,24.7,97.0
2023-09-13 10:51:00,28.97874,14.48152,12.33,15.0,24.8,96.0
2023-09-13 10:52:00,28.8385,14.42245,12.17,15.0,24.9,97.0
2023-09-13 10:53:00,28.82556,14.42245,9.54,11.0,25.1,96.0
2023-09-13 10:54:00,28.59713,14.30549,8.32,9.0,25.0,95.0
2023-09-13 10:55:00,27.5556,13.72069,8.16,9.0,25.1,96.0
2023-09-13 10:56:00,27.56934,13.72069,7.43,7.0,25.4,96.0
2023-09-13 10:57:00,27.19788,13.52042,7.72,7.0,25.5,94.0
2023-09-13 10:58:00,26.2253,12.92402,7.08,6.0,25.1,94.0
2023-09-13 10:59:00,26.00614,12.7817,6.23,5.0,25.2,95.0
2023-09-13 11:00:00,25.46301,12.55977,6.94,6.0,25.0,95.0
2023-09-13 11:01:00,24.89536,12.37741,6.77,6.0,25.2,96.0
2023-09-13 11:03:00,24.0734,12.13616,6.05,5.0,25.4,96.0
2023-09-13 11:04:00,23.50562,11.86297,6.34,5.0,25.5,94.0
2023-09-13 11:05:00,23.44936,11.7487,7.05,6.0,25.3,94.0
2023-09-13 11:06:00,22.71411,11.59562,6.75,6.0,25.3,96.0
2023-09-13 11:07:00,22.64103,11.57192,7.03,6.0,25.5,94.0
2023-09-13 11:08:00,22.42613,11.41882,7.88,8.0,25.4,93.0
2023-09-13 11:09:00,22.20996,11.27264,7.16,6.0,25.7,93.0
2023-09-13 11:10:00,21.88664,11.0722,6.79,5.0,25.5,91.0
2023-09-13 11:11:00,21.95016,10.95272,6.95,5.0,25.4,90.0
2023-09-13 11:12:00,22.428,10.81422,6.66,5.0,25.3,92.0
2023-09-13 11:13:00,22.4021,10.79479,7.03,6.0,25.5,94.0
2023-09-13 11:14:00,22.4021,10.79479,7.31,6.0,25.7,92.0
2023-09-13 11:15:00,22.26811,10.77724,6.93,5.0,25.6,90.0
2023-09-13 11:16:00,21.62512,10.68952,7.49,6.0,25.4,91.0
2023-09-13 11:18:00,21.63375,10.59612,6.79,5.0,25.5,91.0
2023-09-13 11:19:00,21.5929,10.53877,7.83,7.0,25.8,93.0
2023-09-13 11:20:00,21.5235,10.35264,7.96,7.0,26.0,92.0
2023-09-13 11:21:00,21.27376,10.32082,8.61,9.0,26.3,92.0
2023-09-13 11:23:00,21.32658,10.25021,6.72,5.0,26.1,91.0
2023-09-13 11:24:00,21.13216,10.18153,9.09,9.0,26.1,89.0
2023-09-13 11:25:00,21.12158,10.17372,8.39,7.0,26.2,89.0
2023-09-13 11:26:00,21.04773,10.13483,7.92,7.0,26.3,92.0
2023-09-13 11:27:00,20.92904,10.08237,8.21,7.0,26.4,90.0
2023-09-13 11:28:00,20.57176,9.980259,8.35,7.0,26.5,89.0
2023-09-13 11:29:00,20.453,9.942768,7.51,6.0,26.5,90.0
2023-09-13 11:30:00,20.38938,9.889454,8.19,7.0,26.6,90.0
2023-09-13 11:31:00,20.35498,9.82412,8.18,7.0,26.7,90.0
2023-09-13 11:33:00,19.96317,9.842431,8.45,7.0,26.3,88.5
2023-09-13 11:35:00,19.36942,9.749245,9.415,9.5,26.25,89.0
2023-09-13 11:36:00,18.96265,9.590127,8.91,9.0,26.3,90.0
2023-09-13 11:37:00,18.9209,9.563111,9.06,9.0,26.3,89.0
2023-09-13 11:39:00,18.67017,9.260223,8.2,7.5,26.5,90.0
2023-09-13 11:41:00,18.44385,8.696061,8.005,6.5,26.5,89.0
2023-09-13 11:43:00,18.01078,7.941625,7.47,6.0,26.8,90.0
2023-09-13 11:44:00,18.42798,7.768574,7.61,6.0,26.9,89.0
2023-09-13 11:45:00,18.42798,7.778461,7.08,5.0,26.8,88.0
2023-09-13 11:46:00,18.495,7.733619,7.305,6.0,27.2,88.5
2023-09-13 11:47:00,18.53394,7.703257,6.98,5.0,27.7,88.0
2023-09-13 11:49:00,18.60376,7.703257,5.86,3.0,27.4,86.5
2023-09-13 11:50:00,18.69002,7.706921,7.01,5.0,27.4,88.0
2023-09-13 11:52:00,18.94739,7.732319,5.925,3.0,27.45,86.0
2023-09-13 11:54:00,18.84391,7.695532,5.9,3.0,27.05,86.5
2023-09-13 11:55:00,18.76807,7.627451,4.59,1.0,27.1,86.0
2023-09-13 11:57:00,18.73844,7.621698,5.98,3.0,27.0,86.0
2023-09-13 11:58:00,18.6792,7.610194,6.69,4.0,26.8,86.0
2023-09-13 11:59:00,18.6792,7.610194,6.0,3.0,26.8,86.0
2023-09-13 12:00:00,19.05379,7.588261,5.13,2.0,27.1,87.0
2023-09-13 12:01:00,19.36182,7.574427,5.09,2.0,27.4,87.0
2023-09-13 12:02:00,19.30599,7.583084,5.9,3.0,27.7,86.0
2023-09-13 12:03:00,19.42102,7.537225,5.72,3.0,27.9,87.0
2023-09-13 12:04:00,19.24203,7.513485,7.37,5.0,28.2,85.0
2023-09-13 12:05:00,19.16016,7.526407,5.97,3.0,28.3,85.0
2023-09-13 12:06:00,18.15076,7.420616,6.27,3.0,28.3,83.0
2023-09-13 12:07:00,18.10417,7.385702,6.99,4.0,28.1,83.0
2023-09-13 12:08:00,17.94938,7.402085,6.01,3.0,28.0,85.0
2023-09-13 12:09:00,18.04919,7.425695,5.19,2.0,27.8,86.0
2023-09-13 12:10:00,17.95414,7.381052,5.71,3.0,28.0,87.0
2023-09-13 12:11:00,17.90515,7.381251,6.86,4.0,27.9,84.0
2023-09-13 12:12:00,17.88623,7.397621,6.6,4.0,27.6,86.0
2023-09-13 12:13:00,17.99951,7.387791,6.59,4.0,27.7,86.0
2023-09-13 12:14:00,18.08382,7.375671,6.59,4.0,27.7,86.0
2023-09-13 12:15:00,18.05811,7.364354,6.61,4.0,27.5,86.0
2023-09-13 12:18:00,18.20386,7.368576,6.71,4.0,26.7,86.0
2023-09-13 12:19:00,18.57715,7.313833,6.03,3.0,26.6,86.0
2023-09-13 12:20:00,18.57113,7.306822,5.88,3.0,26.6,87.0
2023-09-13 12:21:00,18.4873,7.265069,5.88,3.0,26.6,87.0
2023-09-13 12:22:00,18.49748,7.273224,5.22,2.0,26.3,87.0
2023-09-13 12:23:00,18.49951,7.274856,6.6,4.0,26.3,87.0
2023-09-13 12:24:00,18.49365,7.274856,6.59,4.0,26.4,87.0
2023-09-13 12:25:00,18.49365,7.274856,7.44,5.0,26.3,86.0
2023-09-13 12:26:00,18.49365,7.274856,6.62,4.0,26.2,87.0
2023-09-13 12:27:00,18.61393,7.206233,5.93,3.0,26.2,87.0
2023-09-13 12:28:00,18.71826,7.171921,5.95,3.0,26.0,87.0
2023-09-13 12:29:00,18.69157,7.155638,5.97,3.0,25.8,87.0
2023-09-13 12:30:00,18.6783,7.128523,6.51,4.0,25.8,88.0
2023-09-13 12:31:00,18.56372,7.038464,6.51,4.0,25.8,88.0
2023-09-13 12:32:00,18.18164,6.956402,5.15,3.0,25.7,88.0
2023-09-13 12:33:00,18.00928,6.89599,6.55,4.0,25.5,88.0
2023-09-13 12:34:00,18.00928,6.89599,5.88,3.0,25.3,88.0
2023-09-13 12:35:00,18.28141,6.865028,6.59,4.0,25.2,88.0
